date	timestamp	open	high	low	close	volume	upTick	downTick	darkUpTick	darkDownTick	flowindexavg
2022-01-11T13:01:00.000Z	1641909720000	167.64	167.67	167.58	167.65	6000	4000	2000	841	735	-1684184.9052743046
2022-01-11T13:02:00.000Z	1641909780000	167.65	167.64	167.56	167.63	11588	6904	4684	1728	1323	-1679854.2558304917
2022-01-11T13:03:00.000Z	1641909840000	167.63	167.71	167.63	167.67	7083	4816	2267	1597	651	-1675884.1184067659
2022-01-11T13:04:00.000Z	1641909900000	167.67	167.67	167.61	167.61	9634	2435	7199	253	1606	-1672847.1574843235
2022-01-11T13:05:00.000Z	1641909960000	167.61	167.66	167.62	167.62	2509	1400	1109	299	939	-1670547.401578083
2022-01-11T13:06:00.000Z	1641910020000	167.62	167.63	167.56	167.61	17583	10051	7532	2865	1318	-1668563.5103820679
2022-01-11T13:07:00.000Z	1641910080000	167.61	167.64	167.57	167.58	9602	6177	3425	574	377	-1666528.6600095707
2022-01-11T13:08:00.000Z	1641910140000	167.58	167.65	167.53	167.54	10169	5681	4488	674	810	-1664512.206674497
2022-01-11T13:09:00.000Z	1641910200000	167.54	167.56	167.32	167.44	86631	32219	54412	3320	5483	-1664724.2297033763
2022-01-11T13:10:00.000Z	1641910260000	167.44	167.49	167.37	167.48	10549	6099	4450	1626	1587	-1666056.672787611
2022-01-11T13:11:00.000Z	1641910320000	167.48	167.48	167.42	167.44	4158	2258	1900	771	153	-1667686.883795924
2022-01-11T13:12:00.000Z	1641910380000	167.44	167.53	167.4	167.4	8501	2682	5819	224	1476	-1669234.207954241
2022-01-11T13:13:00.000Z	1641910440000	167.4	167.55	167.4	167.52	15320	10722	4598	1827	2073	-1670122.7459019548
2022-01-11T13:14:00.000Z	1641910500000	167.52	167.56	167.5	167.51	3710	1202	2508	378	773	-1670692.3678591752
2022-01-11T13:15:00.000Z	1641910560000	167.51	167.55	167.48	167.49	5646	2500	3146	809	577	-1671110.725218113
2022-01-11T13:16:00.000Z	1641910620000	167.49	167.56	167.49	167.53	4073	805	3268	614	1487	-1671755.6539663349
2022-01-11T13:17:00.000Z	1641910680000	167.53	167.57	167.52	167.53	6180	4054	2126	513	530	-1672276.8986997285
2022-01-11T13:18:00.000Z	1641910740000	167.53	167.59	167.54	167.57	1909	1302	607	668	42	-1672597.9777240204
2022-01-11T13:19:00.000Z	1641910800000	167.57	167.62	167.55	167.56	5651	2451	3200	900	237	-1672828.2241984408
2022-01-11T13:20:00.000Z	1641910860000	167.56	167.59	167.54	167.55	3355	1750	1605	765	471	-1673027.7591926637
2022-01-11T13:21:00.000Z	1641910920000	167.55	167.54	167.44	167.48	7621	2906	4715	603	2325	-1673369.3787333916
2022-01-11T13:22:00.000Z	1641910980000	167.48	167.51	167.46	167.48	6121	4301	1820	697	206	-1673528.5826000478
2022-01-11T13:23:00.000Z	1641911040000	167.48	167.59	167.49	167.59	8142	5542	2600	821	873	-1673295.84030913
2022-01-11T13:24:00.000Z	1641911100000	167.59	167.63	167.56	167.6	28525	1822	26703	411	1018	-1675113.8390408033
2022-01-11T13:25:00.000Z	1641911160000	167.6	167.62	167.56	167.58	9223	2905	6318	615	755	-1678330.3531545966
2022-01-11T13:26:00.000Z	1641911220000	167.58	167.6	167.55	167.6	5556	3015	2541	693	417	-1681879.7737931549
2022-01-11T13:27:00.000Z	1641911280000	167.6	167.63	167.6	167.62	2958	2147	811	855	316	-1684737.087648945
2022-01-11T13:28:00.000Z	1641911340000	167.62	167.65	167.6	167.63	5107	3201	1906	856	285	-1686861.8292885306
2022-01-11T13:29:00.000Z	1641911400000	167.63	167.64	167.59	167.64	4699	2155	2544	345	200	-1688516.6482057674
2022-01-11T13:30:00.000Z	1641911460000	167.64	167.64	167.54	167.59	17834	7764	10070	1220	1873	-1690064.5606532036
2022-01-11T13:31:00.000Z	1641911520000	167.59	167.62	167.47	167.49	26616	13000	13616	1915	1740	-1691538.5799283788
2022-01-11T13:32:00.000Z	1641911580000	167.49	167.55	167.45	167.49	14038	7100	6938	2320	1300	-1692837.0805474615
2022-01-11T13:33:00.000Z	1641911640000	167.49	167.5	167.4	167.47	17020	12368	4652	1548	514	-1693206.8840842866
2022-01-11T13:34:00.000Z	1641911700000	167.47	167.52	167.45	167.52	11085	4567	6518	1101	402	-1693214.2687962346
2022-01-11T13:35:00.000Z	1641911760000	167.52	167.53	167.44	167.53	17447	6723	10724	624	1460	-1693468.4623484344
2022-01-11T13:36:00.000Z	1641911820000	167.53	167.58	167.52	167.58	4992	1798	3194	1021	1292	-1694104.9540426584
2022-01-11T13:37:00.000Z	1641911880000	167.58	167.62	167.57	167.62	2844	2404	440	511	497	-1694653.0230045994
2022-01-11T13:38:00.000Z	1641911940000	167.62	167.63	167.59	167.62	4248	1930	2318	651	228	-1695059.9885189147
2022-01-11T13:39:00.000Z	1641912000000	167.62	167.76	167.6	167.73	10547	7563	2984	1476	369	-1694940.6875760816
2022-01-11T13:40:00.000Z	1641912060000	167.73	167.78	167.7	167.73	9059	5934	3125	904	660	-1694321.9565016425
2022-01-11T13:41:00.000Z	1641912120000	167.73	167.79	167.72	167.76	4255	1992	2263	463	403	-1693531.3583498287
2022-01-11T13:42:00.000Z	1641912180000	167.76	167.8	167.77	167.78	6391	4305	2086	582	677	-1692614.0810741023
2022-01-11T13:43:00.000Z	1641912240000	167.78	167.79	167.7	167.7	9953	5028	4925	313	874	-1691727.9451212352
2022-01-11T13:44:00.000Z	1641912300000	167.7	167.86	167.7	167.84	7393	5115	2278	933	973	-1690671.5308567681
2022-01-11T13:45:00.000Z	1641912360000	167.84	167.87	167.81	167.85	6376	4548	1828	1051	277	-1689384.85857978
2022-01-11T13:46:00.000Z	1641912420000	167.85	167.96	167.87	167.9	10754	8516	2238	828	1519	-1687510.5812622441
2022-01-11T13:47:00.000Z	1641912480000	167.9	167.94	167.9	167.94	6022	1489	4533	1236	460	-1685790.899820624
2022-01-11T13:48:00.000Z	1641912540000	167.94	167.97	167.93	167.96	3809	2500	1309	871	249	-1684269.8574289954
2022-01-11T13:49:00.000Z	1641912600000	167.96	168.04	167.94	168.01	24204	6885	17319	1737	558	-1683993.9742600871
2022-01-11T13:50:00.000Z	1641912660000	168.01	168.02	167.94	167.97	7328	2000	5328	803	1146	-1684667.0698491621
2022-01-11T13:51:00.000Z	1641912720000	167.97	167.95	167.88	167.91	4952	1600	3352	451	799	-1685894.9359371932
2022-01-11T13:52:00.000Z	1641912780000	167.91	167.92	167.87	167.91	5708	4353	1355	1595	206	-1686834.0384940673
2022-01-11T13:53:00.000Z	1641912840000	167.91	168.01	167.91	167.99	4058	2600	1458	618	469	-1687369.9708890854
2022-01-11T13:54:00.000Z	1641912900000	167.99	168.02	167.93	167.98	52414	28506	23908	3682	2203	-1687230.4004244031
2022-01-11T13:55:00.000Z	1641912960000	167.98	168.05	167.94	168.04	6968	4811	2157	998	768	-1686561.6609532996
2022-01-11T13:56:00.000Z	1641913020000	168.04	168.14	168.05	168.14	16022	9522	6500	1424	1559	-1685439.601386033
2022-01-11T13:57:00.000Z	1641913080000	168.14	168.15	168.06	168.06	11500	6500	5000	743	1423	-1684121.613255239
2022-01-11T13:58:00.000Z	1641913140000	168.06	168.06	167.96	168	7872	4231	3641	728	1530	-1682807.138117923
2022-01-11T13:59:00.000Z	1641913200000	168	167.99	167.87	167.87	11625	6325	5300	653	361	-1681557.2645207248
2022-01-11T14:00:00.000Z	1641913260000	167.87	167.98	167.87	167.94	18887	9457	9430	1308	1507	-1680452.1861230172
2022-01-11T14:01:00.000Z	1641913320000	167.94	168.02	167.91	167.95	29719	10936	18783	3399	2989	-1680228.6977370142
2022-01-11T14:02:00.000Z	1641913380000	167.95	168.02	167.95	167.99	5983	3615	2368	498	1218	-1680407.2375424055
2022-01-11T14:03:00.000Z	1641913440000	167.99	167.98	167.85	167.98	12215	3964	8251	1626	1967	-1681105.2549589379
2022-01-11T14:04:00.000Z	1641913500000	167.98	167.98	167.92	167.97	17163	10529	6634	1288	2143	-1681544.2995118583
2022-01-11T14:05:00.000Z	1641913560000	167.97	168.06	167.95	168.03	10747	7751	2996	941	1381	-1681365.0935400052
2022-01-11T14:06:00.000Z	1641913620000	168.03	168.1	167.98	168.1	26743	19254	7489	2016	1061	-1679742.7128963678
2022-01-11T14:07:00.000Z	1641913680000	168.1	168.13	168.05	168.13	16782	9752	7030	2017	1211	-1677310.7347939978
2022-01-11T14:08:00.000Z	1641913740000	168.13	168.18	168.12	168.18	21693	13970	7723	2924	1496	-1674231.5405890285
2022-01-11T14:09:00.000Z	1641913800000	168.18	168.19	168.07	168.09	17540	6371	11169	1054	1714	-1671687.2907849627
2022-01-11T14:10:00.000Z	1641913860000	168.09	168.11	168.05	168.06	9605	4809	4796	524	2162	-1669705.9348846665
2022-01-11T14:11:00.000Z	1641913920000	168.06	168.06	167.96	168	19622	7599	12023	481	2054	-1668631.6133904846
2022-01-11T14:12:00.000Z	1641913980000	168	168.04	167.94	168.01	14847	8056	6791	1389	704	-1667905.3503497904
2022-01-11T14:13:00.000Z	1641914040000	168.01	168.03	167.99	168	6428	3672	2756	540	2078	-1667285.2563467983
2022-01-11T14:14:00.000Z	1641914100000	168	168.11	168	168.1	10293	6533	3760	1690	357	-1666431.967314047
2022-01-11T14:15:00.000Z	1641914160000	168.1	168.19	168.1	168.14	18592	11090	7502	2053	2813	-1665211.821741796
2022-01-11T14:16:00.000Z	1641914220000	168.14	168.18	168.13	168.13	9822	4645	5177	3084	1221	-1663960.399606924
2022-01-11T14:17:00.000Z	1641914280000	168.13	168.14	168	168	18088	7162	10926	1607	2574	-1663202.2057389985
2022-01-11T14:18:00.000Z	1641914340000	168	168.04	167.98	168.01	11573	6395	5178	1716	1099	-1662715.4713622108
2022-01-11T14:19:00.000Z	1641914400000	168.01	168.04	167.98	168.02	15790	11877	3913	2011	1022	-1661633.5371751422
2022-01-11T14:20:00.000Z	1641914460000	168.02	168.12	168	168.11	16985	10628	6357	2553	1400	-1659840.500112995
2022-01-11T14:21:00.000Z	1641914520000	168.11	168.1	168.03	168.07	17502	9407	8095	1470	3047	-1657754.0152439657
2022-01-11T14:22:00.000Z	1641914580000	168.07	168.09	168.02	168.07	13607	5749	7858	650	1155	-1656029.6791390022
2022-01-11T14:23:00.000Z	1641914640000	168.07	168.12	168	168.01	14809	4887	9922	640	1458	-1655164.6465682746
2022-01-11T14:24:00.000Z	1641914700000	168.01	168.05	167.93	167.94	13879	6226	7653	1088	1843	-1654955.680525558
2022-01-11T14:25:00.000Z	1641914760000	167.94	168.02	167.9	167.9	34242	9450	24792	1737	3734	-1656418.4961875777
2022-01-11T14:26:00.000Z	1641914820000	167.9	167.94	167.88	167.91	16515	7024	9491	693	1423	-1658812.6786989272
2022-01-11T14:27:00.000Z	1641914880000	167.91	168	167.89	168	8264	5271	2993	1100	1099	-1661178.8886324556
2022-01-11T14:28:00.000Z	1641914940000	168	168.04	167.94	168.01	16622	11327	5295	1884	1418	-1662503.211911403
2022-01-11T14:29:00.000Z	1641915000000	168.01	168.04	167.97	167.99	8327	4760	3567	1147	1806	-1663043.6885335722
2022-01-11T14:30:00.000Z	1641915060000	167.99	168.1	167.96	168.1	38279	30387	7892	3899	2231	-1661185.8057698924
2022-01-11T14:31:00.000Z	1641915120000	168.1	168.1	168.01	168.08	36153	23652	12501	4369	1868	-1657252.5077511242
2022-01-11T14:32:00.000Z	1641915180000	168.08	168.11	168.03	168.08	23430	10144	13286	1281	2488	-1652962.506341829
2022-01-11T14:33:00.000Z	1641915240000	168.08	168.08	168.02	168.06	31299	13479	17820	1807	2500	-1649699.6567039206
2022-01-11T14:34:00.000Z	1641915300000	168.06	168.06	167.9	167.93	14150	4750	9400	1831	1821	-1647811.082757753
2022-01-11T14:35:00.000Z	1641915360000	167.93	167.97	167.89	167.95	19774	10513	9261	1420	1456	-1646565.4313472526
2022-01-11T14:36:00.000Z	1641915420000	167.95	168.04	167.9	168	23927	15000	8927	1953	2382	-1645059.2014053278
2022-01-11T14:37:00.000Z	1641915480000	168	168.05	168	168.01	15971	7256	8715	655	867	-1643553.4678164802
2022-01-11T14:38:00.000Z	1641915540000	168.01	168.02	167.94	167.98	13232	5107	8125	1537	1196	-1642500.2615468171
2022-01-11T14:39:00.000Z	1641915600000	167.98	168.01	167.82	167.84	21833	6992	14841	601	1923	-1642579.2139928504
2022-01-11T14:40:00.000Z	1641915660000	167.84	167.85	167.74	167.84	21072	11814	9258	2201	1597	-1642978.5993274837
2022-01-11T14:41:00.000Z	1641915720000	167.84	167.82	167.71	167.77	17222	9769	7453	1290	1443	-1643177.763086123
2022-01-11T14:42:00.000Z	1641915780000	167.77	167.83	167.76	167.77	12142	8150	3992	894	644	-1642744.8970704642
2022-01-11T14:43:00.000Z	1641915840000	167.77	167.86	167.75	167.84	17522	11075	6447	2447	1749	-1641647.8248758344
2022-01-11T14:44:00.000Z	1641915900000	167.84	167.87	167.82	167.84	40797	22085	18712	2643	2150	-1640037.0991408343
2022-01-11T14:45:00.000Z	1641915960000	167.84	167.86	167.76	167.79	21778	11894	9884	3112	1770	-1638191.8386909857
2022-01-11T14:46:00.000Z	1641916020000	167.79	167.87	167.79	167.87	9236	4914	4322	2098	393	-1636404.231656261
2022-01-11T14:47:00.000Z	1641916080000	167.87	167.89	167.83	167.89	21849	13549	8300	3682	2791	-1634367.6743854256
2022-01-11T14:48:00.000Z	1641916140000	167.89	167.89	167.81	167.84	14759	9555	5204	1465	779	-1631969.794194136
2022-01-11T14:49:00.000Z	1641916200000	167.84	167.84	167.77	167.8	19708	14306	5402	1996	1758	-1628775.6800982326
2022-01-11T14:50:00.000Z	1641916260000	167.8	167.87	167.52	167.58	65827	27364	38463	4510	7785	-1626499.8291712813
2022-01-11T14:51:00.000Z	1641916320000	167.58	167.63	167.54	167.54	21878	10811	11067	3089	2950	-1625063.8905340787
2022-01-11T14:52:00.000Z	1641916380000	167.54	167.6	167.5	167.52	19020	8757	10263	1980	1984	-1624377.7892248523
2022-01-11T14:53:00.000Z	1641916440000	167.52	167.51	167.36	167.4	47332	20243	27089	4224	5244	-1624537.8275476065
2022-01-11T14:54:00.000Z	1641916500000	167.4	167.58	167.39	167.53	94474	56260	38214	6750	6077	-1623488.7679934963
2022-01-11T14:55:00.000Z	1641916560000	167.53	167.79	167.52	167.7	51790	25168	26622	4602	4205	-1621876.3859340728
2022-01-11T14:56:00.000Z	1641916620000	167.7	167.71	167.6	167.67	21534	14018	7516	1893	2259	-1619507.3460672717
2022-01-11T14:57:00.000Z	1641916680000	167.67	167.81	167.67	167.81	43893	35450	8443	5912	2649	-1614763.8589035254
2022-01-11T14:58:00.000Z	1641916740000	167.81	167.86	167.75	167.84	40990	27278	13712	3918	3673	-1607815.7330422783
2022-01-11T14:59:00.000Z	1641916800000	167.84	168.03	167.84	168	143660	77380	66280	6788	8553	-1599481.2361255004
